COUNTY,DATE,RETAIL/RECREATION,GROCERY/PHARMACY,PARKS,TRANSIT/STATIONS,WORKPLACES,RESIDENTIAL
Marin,2020-03-16,-11.0,27.0,-11.0,-39.0,-34.0,12.0
Marin,2020-03-17,-47.0,-14.0,-10.0,-57.0,-54.0,23.0
Marin,2020-03-18,-50.0,-19.0,-28.0,-63.0,-57.0,26.0
Marin,2020-03-19,-46.0,-10.0,18.0,-58.0,-58.0,25.0
Marin,2020-03-20,-49.0,-16.0,-2.0,-55.0,-56.0,25.0
Marin,2020-03-21,-54.0,-12.0,3.0,-49.0,-41.0,17.0
Marin,2020-03-22,-57.0,-23.0,-20.0,-54.0,-40.0,15.0
Marin,2020-03-23,-50.0,-26.0,-33.0,-64.0,-59.0,25.0
Marin,2020-03-24,-54.0,-26.0,-49.0,-68.0,-63.0,29.0
Marin,2020-03-25,-50.0,-23.0,-27.0,-64.0,-60.0,27.0
Marin,2020-03-26,-50.0,-19.0,-16.0,-61.0,-62.0,27.0
Marin,2020-03-27,-52.0,-23.0,-33.0,-60.0,-58.0,27.0
Marin,2020-03-28,-62.0,-27.0,-69.0,-63.0,-47.0,20.0
Marin,2020-03-29,-61.0,-30.0,-59.0,-61.0,-42.0,17.0
Marin,2020-03-30,-48.0,-28.0,-28.0,-60.0,-60.0,24.0
Marin,2020-03-31,-49.0,-28.0,-14.0,-59.0,-60.0,26.0
Marin,2020-04-01,-49.0,-26.0,-22.0,-62.0,-61.0,27.0
Marin,2020-04-02,-50.0,-25.0,-17.0,-60.0,-62.0,27.0
Marin,2020-04-03,-52.0,-30.0,-30.0,-57.0,-60.0,27.0
Marin,2020-04-04,-64.0,-39.0,-80.0,-69.0,-51.0,22.0
Marin,2020-04-05,-64.0,-38.0,-70.0,-65.0,-47.0,18.0
Marin,2020-04-06,-54.0,-39.0,-58.0,-66.0,-64.0,28.0
Marin,2020-04-07,-52.0,-32.0,-17.0,-59.0,-63.0,27.0
Marin,2020-04-08,-52.0,-34.0,-35.0,-62.0,-64.0,28.0
Marin,2020-04-09,-53.0,-29.0,-29.0,-60.0,-65.0,28.0
Marin,2020-04-10,-54.0,-30.0,-35.0,-60.0,-62.0,28.0
Marin,2020-04-11,-59.0,-29.0,-63.0,-55.0,-46.0,19.0
Marin,2020-04-12,-69.0,-39.0,-53.0,-46.0,-46.0,17.0
Marin,2020-04-13,-52.0,-32.0,-28.0,-57.0,-61.0,25.0
Marin,2020-04-14,-52.0,-26.0,-9.0,-56.0,-61.0,26.0
Marin,2020-04-15,-58.0,-28.0,-24.0,-55.0,-61.0,26.0
Marin,2020-04-16,-68.0,-26.0,-30.0,-60.0,-61.0,28.0
Marin,2020-04-17,-69.0,-28.0,-40.0,-58.0,-58.0,28.0
Marin,2020-04-18,-70.0,-26.0,-53.0,-47.0,-41.0,19.0
Marin,2020-04-19,-70.0,-30.0,-48.0,-46.0,-39.0,16.0
Marin,2020-04-20,-66.0,-30.0,-34.0,-58.0,-60.0,25.0
Marin,2020-04-21,-66.0,-27.0,-18.0,-59.0,-60.0,26.0
Marin,2020-04-22,-65.0,-25.0,-22.0,-56.0,-60.0,26.0
Marin,2020-04-23,-66.0,-25.0,-16.0,-55.0,-61.0,27.0
Marin,2020-04-24,-67.0,-25.0,-24.0,-52.0,-58.0,26.0
Marin,2020-04-25,-67.0,-24.0,-43.0,-39.0,-40.0,17.0
Marin,2020-04-26,-68.0,-25.0,-40.0,-38.0,-42.0,14.0
Marin,2020-04-27,-65.0,-28.0,-23.0,-56.0,-58.0,24.0
Marin,2020-04-28,-65.0,-26.0,-16.0,-55.0,-59.0,16.0
Marin,2020-04-29,-62.0,-26.0,-33.0,-55.0,-60.0,25.0
Marin,2020-04-30,-61.0,-23.0,-26.0,-55.0,-60.0,25.0
Marin,2020-05-01,-61.0,-23.0,-31.0,-48.0,-55.0,25.0
Marin,2020-05-02,-63.0,-21.0,-57.0,-37.0,-39.0,17.0
Marin,2020-05-03,-60.0,-19.0,-40.0,-29.0,-35.0,14.0
Marin,2020-05-04,-57.0,-24.0,-26.0,-52.0,-55.0,22.0
Marin,2020-05-05,-57.0,-17.0,-19.0,-49.0,-55.0,23.0
Marin,2020-05-06,-58.0,-21.0,-18.0,-49.0,-56.0,23.0
Marin,2020-05-07,-58.0,-17.0,-13.0,-49.0,-57.0,23.0
Marin,2020-05-08,-58.0,-17.0,-23.0,-45.0,-52.0,23.0
Marin,2020-05-09,-57.0,-5.0,-48.0,-34.0,-34.0,14.0
Marin,2020-05-10,-59.0,-11.0,-48.0,-38.0,-32.0,12.0
Marin,2020-05-11,-60.0,-29.0,-56.0,-60.0,-55.0,24.0
Marin,2020-05-12,-57.0,-22.0,-33.0,-52.0,-54.0,24.0
Marin,2020-05-13,-57.0,-23.0,-38.0,-55.0,-54.0,24.0
Marin,2020-05-14,-58.0,-23.0,-32.0,-57.0,-56.0,24.0
Marin,2020-05-15,-57.0,-19.0,-19.0,-43.0,-52.0,22.0
Marin,2020-05-16,-57.0,-17.0,-37.0,-32.0,-33.0,14.0
Marin,2020-05-17,-59.0,-22.0,-53.0,-41.0,-32.0,13.0
Marin,2020-05-18,-55.0,-22.0,-27.0,-52.0,-53.0,22.0
Marin,2020-05-19,-52.0,-21.0,-9.0,-49.0,-52.0,22.0
Marin,2020-05-20,-51.0,-20.0,-6.0,-45.0,-52.0,22.0
Marin,2020-05-21,-51.0,-16.0,4.0,-42.0,-53.0,22.0
Marin,2020-05-22,-50.0,-13.0,3.0,-34.0,-48.0,21.0
Marin,2020-05-23,-51.0,-5.0,-16.0,-10.0,-26.0,12.0
Marin,2020-05-24,-50.0,-7.0,1.0,5.0,-26.0,10.0
Marin,2020-05-25,-53.0,-16.0,76.0,-31.0,-72.0,22.0
Marin,2020-05-26,-49.0,-16.0,4.0,-42.0,-50.0,21.0
Marin,2020-05-27,-49.0,-14.0,2.0,-43.0,-50.0,21.0
Marin,2020-05-28,-50.0,-14.0,-3.0,-43.0,-50.0,21.0
Marin,2020-05-29,-52.0,-16.0,-23.0,-42.0,-46.0,21.0
Marin,2020-05-30,-55.0,-15.0,-43.0,-30.0,-21.0,14.0
Marin,2020-05-31,-55.0,-17.0,-28.0,-22.0,-19.0,11.0
Marin,2020-06-01,-48.0,-17.0,-7.0,-42.0,-48.0,19.0
Marin,2020-06-02,-47.0,-14.0,8.0,-38.0,-49.0,20.0
Marin,2020-06-03,-46.0,-12.0,11.0,-40.0,-49.0,20.0
Marin,2020-06-04,-46.0,-9.0,21.0,-40.0,-49.0,20.0
Marin,2020-06-05,-47.0,-14.0,-10.0,-35.0,-47.0,19.0
Marin,2020-06-06,-47.0,-6.0,-14.0,-20.0,-20.0,11.0
Marin,2020-06-07,-46.0,-11.0,-1.0,-12.0,-18.0,9.0
Marin,2020-06-08,-45.0,-17.0,15.0,-40.0,-47.0,18.0
Marin,2020-06-09,-43.0,-12.0,36.0,-38.0,-48.0,18.0
Marin,2020-06-10,-39.0,-11.0,40.0,-39.0,-48.0,18.0
Marin,2020-06-11,-41.0,-9.0,33.0,-39.0,-48.0,19.0
Marin,2020-06-12,-43.0,-12.0,8.0,-34.0,-45.0,17.0
Marin,2020-06-13,-41.0,-6.0,14.0,-11.0,-17.0,10.0
Marin,2020-06-14,-42.0,-10.0,17.0,-11.0,-15.0,7.0
Marin,2020-06-15,-40.0,-16.0,23.0,-36.0,-46.0,16.0
Marin,2020-06-16,-39.0,-11.0,42.0,-38.0,-46.0,18.0
Marin,2020-06-17,-39.0,-13.0,53.0,-36.0,-47.0,17.0
Marin,2020-06-18,-38.0,-8.0,62.0,-37.0,-48.0,17.0
Marin,2020-06-19,-39.0,-8.0,37.0,-31.0,-46.0,15.0
Marin,2020-06-20,-37.0,-1.0,22.0,-14.0,-15.0,8.0
Marin,2020-06-21,-36.0,-8.0,45.0,-5.0,-16.0,6.0
Marin,2020-06-22,-39.0,-18.0,29.0,-38.0,-49.0,16.0
Marin,2020-06-23,-36.0,-11.0,39.0,-36.0,-49.0,17.0
Marin,2020-06-24,-37.0,-15.0,36.0,-37.0,-47.0,17.0
Marin,2020-06-25,-35.0,-11.0,45.0,-39.0,-48.0,17.0
Marin,2020-06-26,-40.0,-12.0,28.0,-31.0,-45.0,16.0
Marin,2020-06-27,-36.0,-6.0,22.0,-16.0,-19.0,9.0
Marin,2020-06-28,-37.0,-11.0,22.0,-14.0,-12.0,7.0
Marin,2020-06-29,-34.0,-13.0,44.0,-38.0,-47.0,15.0
Marin,2020-06-30,-33.0,-11.0,50.0,-44.0,-46.0,16.0
Marin,2020-07-01,-32.0,-8.0,45.0,-46.0,-47.0,16.0
Marin,2020-07-02,-29.0,-5.0,65.0,-39.0,-49.0,16.0
Marin,2020-07-03,-29.0,-3.0,121.0,-33.0,-59.0,17.0
Marin,2020-07-04,-51.0,-10.0,37.0,-22.0,-32.0,11.0
Marin,2020-07-05,-39.0,-17.0,24.0,-22.0,-21.0,7.0
Marin,2020-07-06,-33.0,-13.0,51.0,-42.0,-50.0,16.0
Marin,2020-07-07,-35.0,-11.0,47.0,-44.0,-48.0,16.0
Marin,2020-07-08,-34.0,-12.0,43.0,-43.0,-48.0,17.0
Marin,2020-07-09,-33.0,-9.0,56.0,-41.0,-49.0,17.0
Marin,2020-07-10,-35.0,-10.0,35.0,-39.0,-46.0,16.0
Marin,2020-07-11,-31.0,-2.0,45.0,-16.0,-18.0,9.0
Marin,2020-07-12,-30.0,-9.0,49.0,-17.0,-16.0,7.0
Marin,2020-07-13,-34.0,-15.0,24.0,-46.0,-49.0,16.0
Marin,2020-07-14,-34.0,-13.0,32.0,-47.0,-49.0,17.0
Marin,2020-07-15,-33.0,-12.0,33.0,-47.0,-48.0,17.0
Marin,2020-07-16,-33.0,-9.0,48.0,-44.0,-48.0,17.0
Marin,2020-07-17,-36.0,-13.0,42.0,-40.0,-46.0,16.0
Marin,2020-07-18,-33.0,-4.0,44.0,-20.0,-21.0,9.0
Marin,2020-07-19,-32.0,-10.0,40.0,-25.0,-20.0,7.0
Marin,2020-07-20,-35.0,-16.0,37.0,-47.0,-49.0,16.0
Marin,2020-07-21,-35.0,-15.0,52.0,-46.0,-50.0,17.0
Marin,2020-07-22,-35.0,-14.0,42.0,-47.0,-49.0,17.0
Marin,2020-07-23,-33.0,-13.0,55.0,-45.0,-48.0,17.0
Marin,2020-07-24,-35.0,-13.0,39.0,-41.0,-46.0,16.0
Marin,2020-07-25,-32.0,-4.0,43.0,-21.0,-21.0,8.0
Marin,2020-07-26,-30.0,-9.0,41.0,-22.0,-19.0,6.0
Marin,2020-07-27,-35.0,-18.0,42.0,-48.0,-50.0,16.0
Marin,2020-07-28,-35.0,-16.0,53.0,-45.0,-49.0,17.0
Marin,2020-07-29,-33.0,-13.0,50.0,-46.0,-49.0,16.0
Marin,2020-07-30,-33.0,-11.0,57.0,-44.0,-50.0,16.0
Marin,2020-07-31,-33.0,-10.0,51.0,-40.0,-46.0,15.0
Marin,2020-08-01,-32.0,-3.0,47.0,-20.0,-20.0,8.0
Marin,2020-08-02,-30.0,-7.0,47.0,-12.0,-18.0,6.0
Marin,2020-08-03,-33.0,-13.0,57.0,-48.0,-49.0,15.0
Marin,2020-08-04,-32.0,-13.0,56.0,-47.0,-49.0,16.0
Marin,2020-08-05,-33.0,-14.0,44.0,-50.0,-49.0,16.0
Marin,2020-08-06,-33.0,-10.0,66.0,-45.0,-49.0,16.0
Marin,2020-08-07,-35.0,-13.0,50.0,-41.0,-46.0,15.0
Marin,2020-08-08,-30.0,-3.0,51.0,-15.0,-20.0,8.0
Marin,2020-08-09,-30.0,-7.0,55.0,-18.0,-17.0,6.0
Marin,2020-08-10,-33.0,-16.0,48.0,-48.0,-49.0,15.0
Marin,2020-08-11,-33.0,-15.0,52.0,-47.0,-49.0,16.0
Marin,2020-08-12,-34.0,-13.0,51.0,-49.0,-49.0,16.0
Marin,2020-08-13,-34.0,-11.0,65.0,-49.0,-49.0,16.0
Marin,2020-08-14,-33.0,-8.0,80.0,-40.0,-46.0,13.0
Marin,2020-08-15,-31.0,2.0,73.0,-17.0,-21.0,7.0
Marin,2020-08-16,-34.0,-13.0,21.0,-29.0,-21.0,6.0
Marin,2020-08-17,-35.0,-16.0,,-53.0,-49.0,15.0
Marin,2020-08-18,-34.0,-13.0,,-51.0,-47.0,16.0
Marin,2020-08-19,-33.0,-15.0,,-51.0,-48.0,17.0
Marin,2020-08-20,-33.0,-12.0,,-53.0,-49.0,17.0
Marin,2020-08-21,-33.0,-11.0,,-47.0,-45.0,17.0
Marin,2020-08-22,-34.0,-6.0,1.0,,-22.0,10.0
Marin,2020-08-23,-38.0,-15.0,-14.0,,,9.0
Marin,2020-08-24,-36.0,-19.0,,-53.0,-49.0,17.0
Marin,2020-08-25,-35.0,-17.0,,-52.0,-48.0,17.0
Marin,2020-08-26,-34.0,-18.0,,-52.0,-46.0,17.0
Marin,2020-08-27,-35.0,-17.0,,-50.0,-47.0,18.0
Marin,2020-08-28,-35.0,-16.0,,-43.0,-43.0,16.0
Marin,2020-08-29,-29.0,-8.0,17.0,,-22.0,9.0
Marin,2020-08-30,-30.0,-15.0,10.0,,,7.0
Marin,2020-08-31,-35.0,-19.0,,-53.0,-48.0,16.0
Marin,2020-09-01,-34.0,-17.0,,-50.0,-46.0,17.0
Marin,2020-09-02,-32.0,-18.0,,-53.0,-46.0,17.0
Marin,2020-09-03,-31.0,-15.0,,-52.0,-47.0,16.0
Marin,2020-09-04,-29.0,-13.0,,-42.0,-44.0,14.0
Marin,2020-09-05,-29.0,-6.0,34.0,,-21.0,7.0
Marin,2020-09-06,-24.0,-7.0,53.0,,,5.0
Marin,2020-09-07,-30.0,-17.0,,-45.0,-73.0,18.0
Marin,2020-09-08,-34.0,-17.0,,-55.0,-46.0,16.0
Marin,2020-09-09,-38.0,-22.0,,-61.0,-47.0,18.0
Marin,2020-09-10,-38.0,-19.0,,-59.0,-46.0,18.0
Marin,2020-09-11,-38.0,-20.0,-27.0,-56.0,-44.0,18.0
Marin,2020-09-12,-38.0,-14.0,-44.0,-48.0,-19.0,11.0
Marin,2020-09-13,-39.0,-21.0,-45.0,-54.0,-18.0,9.0
Marin,2020-09-14,-34.0,-20.0,-6.0,-59.0,-44.0,16.0
Marin,2020-09-15,-31.0,-18.0,26.0,-53.0,-43.0,16.0
Marin,2020-09-16,-31.0,-18.0,29.0,-55.0,-43.0,15.0
Marin,2020-09-17,-31.0,-15.0,32.0,-48.0,-44.0,16.0
Marin,2020-09-18,-30.0,-15.0,25.0,-47.0,-42.0,14.0
Marin,2020-09-19,-26.0,-7.0,26.0,-21.0,-17.0,7.0
Marin,2020-09-20,-28.0,-15.0,16.0,-27.0,-13.0,6.0
Marin,2020-09-21,-30.0,-19.0,23.0,-56.0,-45.0,15.0
Marin,2020-09-22,-29.0,-18.0,24.0,-53.0,-44.0,16.0
Marin,2020-09-23,-28.0,-18.0,21.0,-54.0,-44.0,16.0
Marin,2020-09-24,-29.0,-15.0,20.0,-54.0,-44.0,16.0
Marin,2020-09-25,-28.0,-16.0,15.0,-47.0,-40.0,14.0
Marin,2020-09-26,-25.0,-6.0,27.0,-24.0,-14.0,7.0
Marin,2020-09-27,-27.0,-13.0,23.0,-24.0,-13.0,5.0
Marin,2020-09-28,-27.0,-17.0,15.0,-52.0,-45.0,15.0
Marin,2020-09-29,-30.0,-17.0,9.0,-55.0,-43.0,16.0
Marin,2020-09-30,-27.0,-17.0,8.0,-53.0,-44.0,16.0
Marin,2020-10-01,-29.0,-14.0,-2.0,-55.0,-43.0,17.0
Marin,2020-10-02,-30.0,-16.0,-11.0,-51.0,-40.0,16.0
Marin,2020-10-03,-28.0,-9.0,0.0,-28.0,-13.0,8.0
Marin,2020-10-04,-23.0,-13.0,4.0,-24.0,-11.0,6.0
Marin,2020-10-05,-29.0,-17.0,12.0,-53.0,-43.0,14.0
Marin,2020-10-06,-28.0,-13.0,13.0,-55.0,-43.0,15.0
Marin,2020-10-07,-30.0,-18.0,5.0,-59.0,-43.0,16.0
Marin,2020-10-08,-30.0,-17.0,9.0,-55.0,-43.0,16.0
Marin,2020-10-09,-27.0,-13.0,13.0,-50.0,-40.0,14.0
Marin,2020-10-10,-28.0,-11.0,-11.0,-32.0,-15.0,8.0
Marin,2020-10-11,-25.0,-13.0,17.0,-25.0,-11.0,5.0
Marin,2020-10-12,-25.0,-15.0,47.0,-55.0,-46.0,15.0
Marin,2020-10-13,-29.0,-16.0,30.0,-57.0,-43.0,16.0
Marin,2020-10-14,-29.0,-16.0,21.0,-55.0,-43.0,15.0
Marin,2020-10-15,-28.0,-12.0,30.0,-52.0,-42.0,16.0
Marin,2020-10-16,-27.0,-12.0,31.0,-45.0,-39.0,14.0
Marin,2020-10-17,-24.0,-3.0,29.0,-17.0,-14.0,6.0
Marin,2020-10-18,-24.0,-13.0,16.0,-25.0,-13.0,5.0
Marin,2020-10-19,-29.0,-17.0,19.0,-57.0,-45.0,15.0
Marin,2020-10-20,-28.0,-15.0,24.0,-53.0,-43.0,16.0
Marin,2020-10-21,-27.0,-15.0,24.0,-55.0,-41.0,15.0
Marin,2020-10-22,-29.0,-16.0,27.0,-55.0,-43.0,16.0
Marin,2020-10-23,-27.0,-14.0,16.0,-47.0,-39.0,14.0
Marin,2020-10-24,-27.0,-9.0,5.0,-31.0,-17.0,7.0
Marin,2020-10-25,-25.0,-16.0,4.0,-29.0,-13.0,5.0
Marin,2020-10-26,-25.0,-15.0,16.0,-53.0,-42.0,12.0
Marin,2020-10-27,-28.0,-17.0,22.0,-55.0,-42.0,15.0
Marin,2020-10-28,-28.0,-17.0,15.0,-57.0,-41.0,15.0
Marin,2020-10-29,-27.0,-14.0,20.0,-57.0,-42.0,15.0
Marin,2020-10-30,-25.0,-12.0,11.0,-50.0,-38.0,14.0
Marin,2020-10-31,-29.0,-5.0,-3.0,-32.0,-10.0,6.0
Marin,2020-11-01,-26.0,-15.0,-6.0,-33.0,-11.0,6.0
Marin,2020-11-02,-27.0,-16.0,9.0,-54.0,-42.0,14.0
Marin,2020-11-03,-26.0,-13.0,17.0,-58.0,-42.0,16.0
Marin,2020-11-04,-30.0,-18.0,4.0,-59.0,-41.0,17.0
Marin,2020-11-05,-30.0,-14.0,11.0,-56.0,-42.0,16.0
Marin,2020-11-06,-29.0,-14.0,-7.0,-56.0,-38.0,16.0
Marin,2020-11-07,-25.0,-9.0,-4.0,-35.0,-11.0,8.0
Marin,2020-11-08,-27.0,-17.0,-21.0,-46.0,-12.0,7.0
Marin,2020-11-09,-29.0,-16.0,-3.0,-61.0,-43.0,16.0
Marin,2020-11-10,-29.0,-15.0,4.0,-59.0,-42.0,16.0
Marin,2020-11-11,-23.0,-15.0,19.0,-58.0,-47.0,17.0
Marin,2020-11-12,-28.0,-15.0,7.0,-57.0,-42.0,17.0
Marin,2020-11-13,-34.0,-17.0,-33.0,-59.0,-40.0,17.0
Marin,2020-11-14,-27.0,-9.0,-14.0,-41.0,-10.0,8.0
Marin,2020-11-15,-26.0,-16.0,-4.0,-40.0,-11.0,6.0
Marin,2020-11-16,-28.0,-17.0,1.0,-59.0,-42.0,15.0
Marin,2020-11-17,-37.0,-22.0,-41.0,-65.0,-45.0,19.0
Marin,2020-11-18,-31.0,-18.0,-20.0,-66.0,-44.0,18.0
Marin,2020-11-19,-30.0,-15.0,-4.0,-60.0,-43.0,17.0
Marin,2020-11-20,-30.0,-15.0,-8.0,-55.0,-39.0,16.0
Marin,2020-11-21,-30.0,-9.0,-15.0,-40.0,-13.0,9.0
Marin,2020-11-22,-29.0,-15.0,-17.0,-47.0,-13.0,8.0
Marin,2020-11-23,-25.0,-13.0,18.0,-62.0,-45.0,15.0
Marin,2020-11-24,-24.0,-5.0,28.0,-56.0,-44.0,15.0
Marin,2020-11-25,-19.0,4.0,31.0,-58.0,-47.0,15.0
Marin,2020-11-26,-71.0,-35.0,61.0,-71.0,-81.0,26.0
Marin,2020-11-27,-35.0,-27.0,71.0,-55.0,-63.0,20.0
Marin,2020-11-28,-33.0,-18.0,-1.0,-42.0,-19.0,9.0
Marin,2020-11-29,-33.0,-22.0,-18.0,-46.0,-15.0,8.0
Marin,2020-11-30,-30.0,-18.0,-8.0,-62.0,-43.0,16.0
Marin,2020-12-01,-29.0,-16.0,-3.0,-61.0,-43.0,17.0
Marin,2020-12-02,-30.0,-15.0,-6.0,-62.0,-42.0,17.0
Marin,2020-12-03,-31.0,-14.0,-2.0,-64.0,-43.0,18.0
Marin,2020-12-04,-30.0,-13.0,-9.0,-57.0,-39.0,16.0
Marin,2020-12-05,-30.0,-9.0,-23.0,-47.0,-12.0,10.0
Marin,2020-12-06,-28.0,-14.0,-25.0,-50.0,-12.0,8.0
Marin,2020-12-07,-28.0,-16.0,-5.0,-62.0,-43.0,16.0
Marin,2020-12-08,-35.0,-17.0,-4.0,-63.0,-43.0,18.0
Marin,2020-12-09,-36.0,-16.0,-11.0,-63.0,-44.0,19.0
Marin,2020-12-10,-36.0,-17.0,-7.0,-65.0,-44.0,18.0
Marin,2020-12-11,-37.0,-17.0,-30.0,-63.0,-42.0,19.0
Marin,2020-12-12,-39.0,-11.0,-44.0,-56.0,-21.0,13.0
Marin,2020-12-13,-46.0,-27.0,-71.0,-69.0,-25.0,13.0
Marin,2020-12-14,-32.0,-18.0,-12.0,-63.0,-45.0,17.0
Marin,2020-12-15,-33.0,-17.0,-9.0,-64.0,-46.0,18.0
Marin,2020-12-16,-32.0,-18.0,-18.0,-66.0,-46.0,19.0
Marin,2020-12-17,-33.0,-15.0,-13.0,-64.0,-45.0,19.0
Marin,2020-12-18,-33.0,-15.0,-13.0,-59.0,-43.0,18.0
Marin,2020-12-19,-36.0,-11.0,-27.0,-51.0,-19.0,11.0
Marin,2020-12-20,-32.0,-17.0,-22.0,-55.0,-18.0,9.0
Marin,2020-12-21,-24.0,-12.0,17.0,-64.0,-47.0,16.0
Marin,2020-12-22,-24.0,-6.0,17.0,-63.0,-48.0,16.0
Marin,2020-12-23,-19.0,3.0,16.0,-63.0,-49.0,16.0
Marin,2020-12-24,-33.0,5.0,26.0,-67.0,-63.0,20.0
Marin,2020-12-25,-85.0,-64.0,-44.0,-84.0,-85.0,32.0
Marin,2020-12-26,-46.0,-22.0,-11.0,-51.0,-30.0,13.0
Marin,2020-12-27,-42.0,-27.0,-14.0,-51.0,-22.0,10.0
Marin,2020-12-28,-31.0,-19.0,28.0,-64.0,-52.0,19.0
Marin,2020-12-29,-27.0,-16.0,82.0,-59.0,-53.0,18.0
Marin,2020-12-30,-28.0,-11.0,45.0,-62.0,-53.0,19.0
Marin,2020-12-31,-30.0,1.0,82.0,-58.0,-59.0,19.0
Marin,2021-01-01,-55.0,-40.0,85.0,-68.0,-78.0,28.0
Marin,2021-01-02,-47.0,-23.0,-41.0,-65.0,-31.0,15.0
Marin,2021-01-03,-42.0,-26.0,-33.0,-60.0,-22.0,11.0
Napa,2020-02-15,12.0,8.0,47.0,,1.0,-1.0
Napa,2020-02-16,27.0,24.0,74.0,,2.0,-2.0
Napa,2020-02-17,16.0,15.0,,-7.0,-40.0,8.0
Napa,2020-02-18,7.0,12.0,39.0,,2.0,-2.0
Napa,2020-02-19,3.0,6.0,21.0,,1.0,0.0
Napa,2020-02-20,6.0,7.0,39.0,,-1.0,0.0
Napa,2020-02-21,8.0,8.0,33.0,,3.0,-1.0
Napa,2020-02-22,9.0,6.0,46.0,,2.0,-2.0
Napa,2020-02-23,11.0,8.0,45.0,,2.0,-1.0
Napa,2020-02-24,3.0,9.0,25.0,,3.0,-1.0
Napa,2020-02-25,6.0,9.0,51.0,,3.0,-2.0
Napa,2020-02-26,4.0,7.0,29.0,,0.0,-1.0
Napa,2020-02-27,4.0,10.0,32.0,,1.0,-1.0
Napa,2020-02-28,6.0,7.0,9.0,,3.0,-1.0
Napa,2020-02-29,10.0,6.0,27.0,,5.0,-2.0
Napa,2020-03-01,12.0,7.0,10.0,,1.0,0.0
Napa,2020-03-02,6.0,9.0,16.0,,4.0,-1.0
Napa,2020-03-03,8.0,9.0,46.0,,2.0,-2.0
Napa,2020-03-04,5.0,6.0,21.0,,1.0,0.0
Napa,2020-03-05,5.0,10.0,30.0,,0.0,0.0
Napa,2020-03-06,1.0,4.0,11.0,,2.0,0.0
Napa,2020-03-07,1.0,-2.0,-10.0,,0.0,1.0
Napa,2020-03-08,5.0,0.0,1.0,,1.0,1.0
Napa,2020-03-09,5.0,4.0,37.0,,3.0,0.0
Napa,2020-03-10,7.0,10.0,53.0,,2.0,-1.0
Napa,2020-03-11,4.0,9.0,37.0,,-1.0,0.0
Napa,2020-03-12,6.0,17.0,32.0,,-1.0,0.0
Napa,2020-03-13,2.0,13.0,16.0,-4.0,-8.0,3.0
Napa,2020-03-14,-10.0,3.0,-30.0,,-7.0,5.0
Napa,2020-03-15,-17.0,5.0,-32.0,,-6.0,6.0
Napa,2020-03-16,-3.0,19.0,-10.0,-9.0,-19.0,7.0
Napa,2020-03-17,-15.0,12.0,20.0,,-27.0,10.0
Napa,2020-03-18,-22.0,4.0,-20.0,-20.0,-34.0,14.0
Napa,2020-03-19,-22.0,5.0,19.0,-11.0,-37.0,14.0
Napa,2020-03-20,-39.0,-17.0,5.0,-24.0,-44.0,19.0
Napa,2020-03-21,-50.0,-29.0,24.0,-34.0,-43.0,15.0
Napa,2020-03-22,-52.0,-30.0,24.0,,-45.0,
Napa,2020-03-23,-40.0,-25.0,-5.0,-28.0,-44.0,19.0
Napa,2020-03-24,-43.0,-24.0,-31.0,-29.0,-50.0,22.0
Napa,2020-03-25,-41.0,-24.0,-6.0,-42.0,-49.0,20.0
Napa,2020-03-26,-40.0,-21.0,12.0,-36.0,-50.0,20.0
Napa,2020-03-27,-42.0,-21.0,3.0,-31.0,-49.0,21.0
Napa,2020-03-28,-56.0,-35.0,-46.0,-45.0,-50.0,18.0
Napa,2020-03-29,-53.0,-34.0,-24.0,,-51.0,
Napa,2020-03-30,-39.0,-26.0,8.0,-30.0,-46.0,19.0
Napa,2020-03-31,-37.0,-21.0,29.0,-26.0,-50.0,18.0
Napa,2020-04-01,-38.0,-22.0,19.0,-36.0,-49.0,20.0
Napa,2020-04-02,-37.0,-18.0,22.0,-38.0,-51.0,21.0
Napa,2020-04-03,-39.0,-19.0,27.0,-31.0,-50.0,21.0
Napa,2020-04-04,-58.0,-38.0,-57.0,-55.0,-52.0,19.0
Napa,2020-04-05,-59.0,-37.0,-52.0,,-52.0,
Napa,2020-04-06,-44.0,-27.0,-37.0,-42.0,-50.0,21.0
Napa,2020-04-07,-39.0,-19.0,17.0,-26.0,-50.0,19.0
Napa,2020-04-08,-44.0,-25.0,-7.0,-33.0,-51.0,20.0
Napa,2020-04-09,-42.0,-19.0,-7.0,-24.0,-53.0,21.0
Napa,2020-04-10,-45.0,-19.0,11.0,-29.0,-54.0,23.0
Napa,2020-04-11,-51.0,-28.0,-14.0,-34.0,-50.0,16.0
Napa,2020-04-12,-61.0,-38.0,-2.0,,-52.0,
Napa,2020-04-13,-41.0,-22.0,-2.0,-30.0,-46.0,18.0
Napa,2020-04-14,-37.0,-17.0,22.0,-27.0,-47.0,18.0
Napa,2020-04-15,-45.0,-18.0,1.0,-25.0,-48.0,19.0
Napa,2020-04-16,-56.0,-21.0,-4.0,-31.0,-49.0,20.0
Napa,2020-04-17,-59.0,-23.0,-9.0,-23.0,-46.0,21.0
Napa,2020-04-18,-63.0,-29.0,-3.0,-25.0,-44.0,15.0
Napa,2020-04-19,-64.0,-26.0,0.0,,-47.0,
Napa,2020-04-20,-54.0,-23.0,0.0,-18.0,-46.0,18.0
Napa,2020-04-21,-52.0,-16.0,35.0,-19.0,-46.0,17.0
